0
tiemstamp & tx_hash:,1684186283,0xb945b28b80bf913bac71eab3fa18b575c1bcef049e52513d35adfd520505e326

transfer_step,from,to,token_symbol,amount,action_type,swap_pool,action_group,flash_pair
5,CurveStableSwap-ETH-FRXETH,CurveSwapRouter,eth,46.75580692310102,CurveSwap:token_out,"CurveSwapRouter,CurveStableSwap-ETH-FRXETH","CurveRouter:1,CurveSwap:1"
6,CurveSwapRouter,CurveTriCrypto-WBTC-ETH-USDT,eth,46.75580692310102,CurveSwap:token_in,"CurveSwapRouter,CurveTriCrypto-WBTC-ETH-USDT","CurveRouter:1,CurveSwap:2"
7,CurveTriCrypto-WBTC-ETH-USDT,weth,eth,46.75580692310102,CurveSwapWETH_Deposit:eth_out,CurveTriCrypto-WBTC-ETH-USDT,"CurveRouter:1,CurveSwap:2,CurveSwapWETH_Deposit:1"
8,weth,CurveTriCrypto-WBTC-ETH-USDT,weth,46.75580692310102,CurveSwapWETH_Deposit:weth_in,CurveTriCrypto-WBTC-ETH-USDT,"CurveRouter:1,CurveSwap:2,CurveSwapWETH_Deposit:1"
9,CurveTriCrypto-WBTC-ETH-USDT,CurveSwapRouter,usdt,83883.459011,CurveSwap:token_out,"CurveSwapRouter,CurveTriCrypto-WBTC-ETH-USDT","CurveRouter:1,CurveSwap:2"
10,CurveSwapRouter,CurveStableSwap-TUSD-3POOL,usdt,83883.459011,CurveSwap:token_in,"CurveSwapRouter,CurveStableSwap-TUSD-3POOL","CurveRouter:1,CurveSwap:4"
11,CurveStableSwap-TUSD-3POOL,Curve3Pool-DAI-USDC-USDT,usdt,83883.459011,CurveMetaPool_Swap:token_in,"CurveStableSwap-TUSD-3POOL,Curve3Pool-DAI-USDC-USDT","CurveRouter:1,CurveSwap:4,CurveMetaPool_Swap:1"
12,Curve3PoolLP-DAI-USDC-USDT,CurveStableSwap-TUSD-3POOL,3crv,81796.94647060339,CurveMetaPool_LP:LP_mint,CurveStableSwap-TUSD-3POOL,"CurveRouter:1,CurveSwap:4,CurveMetaPool_LP:2"
13,CurveStableSwap-TUSD-3POOL,CurveSwapRouter,tusd,83934.97372672912,CurveSwap:token_out,"CurveSwapRouter,CurveStableSwap-TUSD-3POOL","CurveRouter:1,CurveSwap:4"
14,CurveSwapRouter,CurveStableSwap-crvUSD-TUSD,tusd,83934.97372672912,CurveSwap:token_in,"CurveSwapRouter,CurveStableSwap-crvUSD-TUSD","CurveRouter:1,CurveSwap:6"
15,CurveStableSwap-crvUSD-TUSD,CurveSwapRouter,crvusd,83863.28051699071,CurveSwap:token_out,"CurveSwapRouter,CurveStableSwap-crvUSD-TUSD","CurveRouter:1,CurveSwap:6"
16,CurveSwapRouter,arbitrage_contract,crvusd,83863.28051699071,CurveRouter:token_out,CurveSwapRouter,CurveRouter:1
17,arbitrage_contract,LLAMMA-sfrxETH-crvUSD,crvusd,83863.28051699071,LLAMMA:token_in,LLAMMA-sfrxETH-crvUSD,LLAMMA:1
18,LLAMMA-sfrxETH-crvUSD,arbitrage_contract,sfrxeth,44.94644632657747,LLAMMA:token_out,LLAMMA-sfrxETH-crvUSD,LLAMMA:1
19,arbitrage_contract,tx_from,sfrxeth,44.94644632657747,sfrxETH_transfer,,sfrxETH_transfer:2


3
tiemstamp & tx_hash:,1684223927,0x8f7cfe3c8bca8cc4ae6b5ea59303fc9fb4060ae19475c2ef337d1e995cbf9165
summary:,profit,cost,revenue,types,tokenCount,venueCount,liquidationDetails
,54.539178421827641427,151.466248591819655313,206.005427013647296740,['Arbitrage'],6,5,[]
price:,crvusd,sfrxeth,usdt,frxeth,weth,eth
,0.9987563269574613,1675.942958394217,1005116468542.6572,1813.5569561690972,1822.55,1822.55

transfer_step,from,to,token_symbol,amount,action_type,swap_pool,action_group,flash_pair
0,BalancerVault,arbitrage_contract,weth,29.0,BalancerVault:token_out,BalancerVault,flash_borrow:BalancerVault:0,0
1,weth,arbitrage_contract,eth,29.0,WETH_withdraw:eth_out,,WETH_withdraw:1
2,arbitrage_contract,weth,weth,29.0,WETH_withdraw:weth_in,,WETH_withdraw:1
3,arbitrage_contract,frxETHMinter,eth,29.0,frxETH_mint:eth_in,,frxETH_mint:1
4,frxETH,frxETHMinter,frxeth,29.0,frxETH_mint:frxETH_out,,frxETH_mint:1
5,frxETHMinter,sfrxETH,frxeth,29.0,frxETH_stake:frxETH_in,,frxETH_stake:1
6,sfrxETH,arbitrage_contract,sfrxeth,27.88909056162637,frxETH_stake:sfrxETH_out,,frxETH_stake:1
7,arbitrage_contract,LLAMMA-sfrxETH-crvUSD,sfrxeth,27.88909056162637,LLAMMA:token_in,LLAMMA-sfrxETH-crvUSD,LLAMMA:1
8,LLAMMA-sfrxETH-crvUSD,arbitrage_contract,crvusd,53125.995913421626,LLAMMA:token_out,LLAMMA-sfrxETH-crvUSD,LLAMMA:1
9,arbitrage_contract,CurveStableSwap-crvUSD-USDT,crvusd,53120.68331383028,CurveSwap:token_in,CurveStableSwap-crvUSD-USDT,CurveSwap:1
