id,transactionHash,blockTimestamp,blockNumber,sold_id,tokens_sold,bought_id,tokens_bought,buyer,eigenphi_txlink
0xb945b28b80bf913bac71eab3fa18b575c1bcef049e52513d35adfd520505e32659000000,0xb945b28b80bf913bac71eab3fa18b575c1bcef049e52513d35adfd520505e326,1684186283,17267852,0,99999.99999999999,1,52.72030065656462,{'id': '0x7a16ff8270133f063aab6c9977183d9e72835428'},https://eigenphi.io/mev/eigentx/0xb945b28b80bf913bac71eab3fa18b575c1bcef049e52513d35adfd520505e326
0x59d139760c6486236b6ec0d13f74ed7302754c9256d55774b44cae5e1ad9e5c03f000000,0x59d139760c6486236b6ec0d13f74ed7302754c9256d55774b44cae5e1ad9e5c0,1684201055,17269066,0,83434.97638070972,1,45.07738742414335,{'id': '0xf70023a72477070c4f7caaf925c305c116ecc5ef'},https://eigenphi.io/mev/eigentx/0x59d139760c6486236b6ec0d13f74ed7302754c9256d55774b44cae5e1ad9e5c0
0x64dfbe01f2fe7d288fbf7b5ce8c0f2aa3ae219b7bce9d2154cd40b5c2eb48db948000000,0x64dfbe01f2fe7d288fbf7b5ce8c0f2aa3ae219b7bce9d2154cd40b5c2eb48db9,1684202339,17269173,0,83863.28051699071,1,44.94644632657747,{'id': '0xf70023a72477070c4f7caaf925c305c116ecc5ef'},https://eigenphi.io/mev/eigentx/0x64dfbe01f2fe7d288fbf7b5ce8c0f2aa3ae219b7bce9d2154cd40b5c2eb48db9
0x8f7cfe3c8bca8cc4ae6b5ea59303fc9fb4060ae19475c2ef337d1e995cbf91650d000000,0x8f7cfe3c8bca8cc4ae6b5ea59303fc9fb4060ae19475c2ef337d1e995cbf9165,1684223927,17270941,1,27.889090561626375,0,53125.995913421626,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0x8f7cfe3c8bca8cc4ae6b5ea59303fc9fb4060ae19475c2ef337d1e995cbf9165
0x5bdc1977c23d2fe17b4a141d113e44f79e2c41279d4026648eafbb372eddea0136000000,0x5bdc1977c23d2fe17b4a141d113e44f79e2c41279d4026648eafbb372eddea01,1684225631,17271080,1,14.425321524168522,0,27435.758748400505,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0x5bdc1977c23d2fe17b4a141d113e44f79e2c41279d4026648eafbb372eddea01
0x8a1164630f38ccb8a7c281ba3e46704663f688d7366f9c1fdeb352b1590d87ec1b000000,0x8a1164630f38ccb8a7c281ba3e46704663f688d7366f9c1fdeb352b1590d87ec,1684288307,17276220,1,18.268862277256652,0,34932.97823894097,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0x8a1164630f38ccb8a7c281ba3e46704663f688d7366f9c1fdeb352b1590d87ec
0xa4ba66de27d759e019eb5ff018a4e0e5ed7b797849ebec63f107cd6c9262433881010000,0xa4ba66de27d759e019eb5ff018a4e0e5ed7b797849ebec63f107cd6c92624338,1684291967,17276521,1,11.538110680979361,0,21939.006993527717,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0xa4ba66de27d759e019eb5ff018a4e0e5ed7b797849ebec63f107cd6c92624338
0x0806a484daf46bf1948185fac7f13613268da0969d638bc87dc934eefeab6b132a000000,0x0806a484daf46bf1948185fac7f13613268da0969d638bc87dc934eefeab6b13,1684311179,17278100,0,43387.646823447256,1,23.203823515779018,{'id': '0x000000000000be0ab658f92dddac29d6df19a3be'},https://eigenphi.io/mev/eigentx/0x0806a484daf46bf1948185fac7f13613268da0969d638bc87dc934eefeab6b13
0xd004780d5928aad8a229294071aa23ad673367cdfb993322e0d53af44c7d068526000000,0xd004780d5928aad8a229294071aa23ad673367cdfb993322e0d53af44c7d0685,1684312499,17278209,0,43355.95470388163,1,23.170156489871353,{'id': '0x000000000000be0ab658f92dddac29d6df19a3be'},https://eigenphi.io/mev/eigentx/0xd004780d5928aad8a229294071aa23ad673367cdfb993322e0d53af44c7d0685
0xd2f9aa2d1f587c59749cf3bc138af211649ba18bc6d84f5934d03e1cd136d2d295000000,0xd2f9aa2d1f587c59749cf3bc138af211649ba18bc6d84f5934d03e1cd136d2d2,1684323167,17279087,0,33044.71936806992,1,17.763561201068363,{'id': '0x273ed890a071a566bc38fe3d3ae415e429532303'},https://eigenphi.io/mev/eigentx/0xd2f9aa2d1f587c59749cf3bc138af211649ba18bc6d84f5934d03e1cd136d2d2
0xf1e9dbf820475ab007020a0f2c6195c9ffa2e1bdd3cb3e1a822729b32b647ee519000000,0xf1e9dbf820475ab007020a0f2c6195c9ffa2e1bdd3cb3e1a822729b32b647ee5,1684324955,17279228,0,35576.847306178686,1,19.192453025795714,{'id': '0x273ed890a071a566bc38fe3d3ae415e429532303'},https://eigenphi.io/mev/eigentx/0xf1e9dbf820475ab007020a0f2c6195c9ffa2e1bdd3cb3e1a822729b32b647ee5
0xeaf8a7265962a5b99aa727be80ccf28b43fc84010fa8062ae1ef8c2d94ed8304a8000000,0xeaf8a7265962a5b99aa727be80ccf28b43fc84010fa8062ae1ef8c2d94ed8304,1684325435,17279267,0,29389.093656039953,1,15.824900765710485,{'id': '0x000000000000be0ab658f92dddac29d6df19a3be'},https://eigenphi.io/mev/eigentx/0xeaf8a7265962a5b99aa727be80ccf28b43fc84010fa8062ae1ef8c2d94ed8304
0x3736d3d3ae8d70e26dbcea1e7a4ceb97455dec480e9a30bf197eefed826b95c57f000000,0x3736d3d3ae8d70e26dbcea1e7a4ceb97455dec480e9a30bf197eefed826b95c5,1684326095,17279319,0,34373.418546444336,1,18.486550183715668,{'id': '0x273ed890a071a566bc38fe3d3ae415e429532303'},https://eigenphi.io/mev/eigentx/0x3736d3d3ae8d70e26dbcea1e7a4ceb97455dec480e9a30bf197eefed826b95c5
0x60488408fcd5980f0d62cfee11e886640f54e501d173902be1fd4c549cbf0d0797000000,0x60488408fcd5980f0d62cfee11e886640f54e501d173902be1fd4c549cbf0d07,1684334471,17280000,0,37923.18216010831,1,20.446596423430528,{'id': '0x000000000000be0ab658f92dddac29d6df19a3be'},https://eigenphi.io/mev/eigentx/0x60488408fcd5980f0d62cfee11e886640f54e501d173902be1fd4c549cbf0d07
0xe4407dd7227f9cb91b5db9f5243641bb30e49c71fad61da973914165b69ff4a90e000000,0xe4407dd7227f9cb91b5db9f5243641bb30e49c71fad61da973914165b69ff4a9,1684347635,17281071,1,55.52058720204293,0,105817.41369328686,{'id': '0x000000000000be0ab658f92dddac29d6df19a3be'},https://eigenphi.io/mev/eigentx/0xe4407dd7227f9cb91b5db9f5243641bb30e49c71fad61da973914165b69ff4a9
0xe7b4b503e1131ec15b784cda5fbe776c0beb50f8d82d5a9638fb1d2d440fe34051000000,0xe7b4b503e1131ec15b784cda5fbe776c0beb50f8d82d5a9638fb1d2d440fe340,1684349003,17281183,1,14.420354247443596,0,27377.262458985148,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0xe7b4b503e1131ec15b784cda5fbe776c0beb50f8d82d5a9638fb1d2d440fe340
0x277c678e15142a9619e1dbe821e73a45a5413f4b06a6fcf1b2060e1b90ae37a545000000,0x277c678e15142a9619e1dbe821e73a45a5413f4b06a6fcf1b2060e1b90ae37a5,1684351931,17281424,1,23.072380195552906,0,44188.06559767323,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0x277c678e15142a9619e1dbe821e73a45a5413f4b06a6fcf1b2060e1b90ae37a5
0x3abb36f0d8689286e03c09b01f364b49982e60c2aaa8416708326bf0b4bbd0e578000000,0x3abb36f0d8689286e03c09b01f364b49982e60c2aaa8416708326bf0b4bbd0e5,1684352495,17281471,1,16.34291051682822,0,31218.679540342964,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0x3abb36f0d8689286e03c09b01f364b49982e60c2aaa8416708326bf0b4bbd0e5
0x64ee31891cbf07dc791173fc0c202fa84c629bdbd41b58c00f77f4c8bcc8c37a3e000000,0x64ee31891cbf07dc791173fc0c202fa84c629bdbd41b58c00f77f4c8bcc8c37a,1684354679,17281651,1,24.994888880012887,0,47867.45101922054,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0x64ee31891cbf07dc791173fc0c202fa84c629bdbd41b58c00f77f4c8bcc8c37a
0xb1e182dfae0a0c81d609385da915ae2e5b94eaebf4061b0291277dce3287d65a63000000,0xb1e182dfae0a0c81d609385da915ae2e5b94eaebf4061b0291277dce3287d65a,1684355039,17281680,1,17.488610779119277,0,33342.99259637485,{'id': '0x000000000000be0ab658f92dddac29d6df19a3be'},https://eigenphi.io/mev/eigentx/0xb1e182dfae0a0c81d609385da915ae2e5b94eaebf4061b0291277dce3287d65a
0x8f06990646388683592d1d508e84f59e9c04f8011a20188a9c519028a158d2668e000000,0x8f06990646388683592d1d508e84f59e9c04f8011a20188a9c519028a158d266,1684366727,17282639,1,0.000961276802731509,0,1.81476150921016,{'id': '0xc4789fe0c1852f1dc3deece55beb2f0fcfa10a69'},https://eigenphi.io/mev/eigentx/0x8f06990646388683592d1d508e84f59e9c04f8011a20188a9c519028a158d266
0x0a607d03949931f5051ddb2548295dc11877306f255857362e7ddbad24ef5e22d4000000,0x0a607d03949931f5051ddb2548295dc11877306f255857362e7ddbad24ef5e22,1684374659,17283288,1,0.000961269560996407,0,1.810530718690006,{'id': '0x330a8864f3c558b5f11f6115a4d113c1f685f5eb'},https://eigenphi.io/mev/eigentx/0x0a607d03949931f5051ddb2548295dc11877306f255857362e7ddbad24ef5e22
0xa1ff0ca0577a92197ea18099dbd56fdedfc50ce6f2134d64affee83ea548d1bb4e010000,0xa1ff0ca0577a92197ea18099dbd56fdedfc50ce6f2134d64affee83ea548d1bb,1684380275,17283749,1,0.000961257798257445,0,1.8205297911289477,{'id': '0x2bfc4b24cf771acaa767f0669b468d20207552c5'},https://eigenphi.io/mev/eigentx/0xa1ff0ca0577a92197ea18099dbd56fdedfc50ce6f2134d64affee83ea548d1bb
0xcd88d0e2d894729e0738848b7ea16ed23b97c58e669bc23e8e4630c4a811876489000000,0xcd88d0e2d894729e0738848b7ea16ed23b97c58e669bc23e8e4630c4a8118764,1684395143,17284973,0,26169.599786553783,1,13.837276053322348,{'id': '0x000000000000be0ab658f92dddac29d6df19a3be'},https://eigenphi.io/mev/eigentx/0xcd88d0e2d894729e0738848b7ea16ed23b97c58e669bc23e8e4630c4a8118764
0x45c97db3c137ec0051b38679eb64207f25e475c7519851a0bb7a04a86e9db56834000000,0x45c97db3c137ec0051b38679eb64207f25e475c7519851a0bb7a04a86e9db568,1684426607,17287567,0,44324.64913547728,1,23.619079575573263,{'id': '0x273ed890a071a566bc38fe3d3ae415e429532303'},https://eigenphi.io/mev/eigentx/0x45c97db3c137ec0051b38679eb64207f25e475c7519851a0bb7a04a86e9db568
0x80f7e55a86d06de9198972c7cad5f8f66877353dd47b8dbb7cf81709249b7dd617000000,0x80f7e55a86d06de9198972c7cad5f8f66877353dd47b8dbb7cf81709249b7dd6,1684428431,17287716,0,43044.38563500109,1,22.913748522420928,{'id': '0x273ed890a071a566bc38fe3d3ae415e429532303'},https://eigenphi.io/mev/eigentx/0x80f7e55a86d06de9198972c7cad5f8f66877353dd47b8dbb7cf81709249b7dd6
0x3b2a36c8690fddb999c09d82ed350808fb36071aced8a2feb0481823d40207711d000000,0x3b2a36c8690fddb999c09d82ed350808fb36071aced8a2feb0481823d4020771,1684432607,17288057,0,73977.51738488644,1,40.22376502898812,{'id': '0x330a8864f3c558b5f11f6115a4d113c1f685f5eb'},https://eigenphi.io/mev/eigentx/0x3b2a36c8690fddb999c09d82ed350808fb36071aced8a2feb0481823d4020771
0x9d9ec243b3d043d9ad8853f821f84de35007f502cc94e6ebc6995ac044c7895b3e000000,0x9d9ec243b3d043d9ad8853f821f84de35007f502cc94e6ebc6995ac044c7895b,1684433111,17288099,0,50821.52212549377,1,27.536086013161583,{'id': '0x273ed890a071a566bc38fe3d3ae415e429532303'},https://eigenphi.io/mev/eigentx/0x9d9ec243b3d043d9ad8853f821f84de35007f502cc94e6ebc6995ac044c7895b
0xa8b36907da74bc5b560138c38c51d4196ebd5d85407421f17793e6d3bdb531e582000000,0xa8b36907da74bc5b560138c38c51d4196ebd5d85407421f17793e6d3bdb531e5,1684433807,17288157,0,38078.07470436814,1,20.676259702046778,{'id': '0x273ed890a071a566bc38fe3d3ae415e429532303'},https://eigenphi.io/mev/eigentx/0xa8b36907da74bc5b560138c38c51d4196ebd5d85407421f17793e6d3bdb531e5
0x4bee65dbc2aeefd39c7d360072cf2cdc72788f74b7dd2558b1994536f6426810a3000000,0x4bee65dbc2aeefd39c7d360072cf2cdc72788f74b7dd2558b1994536f6426810,1684434047,17288177,0,41117.0218806945,1,22.279413906074733,{'id': '0x000000000000be0ab658f92dddac29d6df19a3be'},https://eigenphi.io/mev/eigentx/0x4bee65dbc2aeefd39c7d360072cf2cdc72788f74b7dd2558b1994536f6426810
0x59434e9c1198cfd09c0d3d7f01efd17cd71c8e9acb3ae7fc0b35aa4e4a13d0ece3000000,0x59434e9c1198cfd09c0d3d7f01efd17cd71c8e9acb3ae7fc0b35aa4e4a13d0ec,1684434443,17288210,0,41093.05661891186,1,22.246661430191686,{'id': '0x000000000000be0ab658f92dddac29d6df19a3be'},https://eigenphi.io/mev/eigentx/0x59434e9c1198cfd09c0d3d7f01efd17cd71c8e9acb3ae7fc0b35aa4e4a13d0ec
0xe8175ccd7b2c5483f33956e6fd25b118a0f8c7e237be57f76973ab9cc250f62441000000,0xe8175ccd7b2c5483f33956e6fd25b118a0f8c7e237be57f76973ab9cc250f624,1684435163,17288270,0,50843.29974645719,1,27.542989136676415,{'id': '0x273ed890a071a566bc38fe3d3ae415e429532303'},https://eigenphi.io/mev/eigentx/0xe8175ccd7b2c5483f33956e6fd25b118a0f8c7e237be57f76973ab9cc250f624
0xd8d3d07fdb792d9eb24560f8163c160e13c02fe45c41890c67737dc47c57e8cd5e000000,0xd8d3d07fdb792d9eb24560f8163c160e13c02fe45c41890c67737dc47c57e8cd,1684441643,17288804,1,16.88994865462359,0,31621.588871302534,{'id': '0x000000000000be0ab658f92dddac29d6df19a3be'},https://eigenphi.io/mev/eigentx/0xd8d3d07fdb792d9eb24560f8163c160e13c02fe45c41890c67737dc47c57e8cd
0x724f620701a2dfa934a607df9e96e276db12b58d32e0369573a5bcdac287122b5f000000,0x724f620701a2dfa934a607df9e96e276db12b58d32e0369573a5bcdac287122b,1684446263,17289183,1,20.155615389078662,0,38235.224654228434,{'id': '0x273ed890a071a566bc38fe3d3ae415e429532303'},https://eigenphi.io/mev/eigentx/0x724f620701a2dfa934a607df9e96e276db12b58d32e0369573a5bcdac287122b
0xc800f53c2048b21bc12bf906e5aaec6d388e1c3c2d3cc76f70ee7204adb665945e000000,0xc800f53c2048b21bc12bf906e5aaec6d388e1c3c2d3cc76f70ee7204adb66594,1684446539,17289206,1,16.887765383443504,0,31997.981436518436,{'id': '0x000000000000be0ab658f92dddac29d6df19a3be'},https://eigenphi.io/mev/eigentx/0xc800f53c2048b21bc12bf906e5aaec6d388e1c3c2d3cc76f70ee7204adb66594
0xc8aebe2e8e0be1e98e0a8f3c7d750338f4c878b70419f9a53116026ebec89f0659000000,0xc8aebe2e8e0be1e98e0a8f3c7d750338f4c878b70419f9a53116026ebec89f06,1684446911,17289237,1,15.378408291282188,0,29144.23000980128,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0xc8aebe2e8e0be1e98e0a8f3c7d750338f4c878b70419f9a53116026ebec89f06
0x7ef68a4392c090dabbf3fb6eb72493d2e22f1db9e8f2d4db2537b0f4c35fbb1b79000000,0x7ef68a4392c090dabbf3fb6eb72493d2e22f1db9e8f2d4db2537b0f4c35fbb1b,1684447271,17289267,1,18.26184621552644,0,34603.056843511484,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0x7ef68a4392c090dabbf3fb6eb72493d2e22f1db9e8f2d4db2537b0f4c35fbb1b
0xe03f9678b4c8a941ecae8a87163c48e0721c330a7bfa6b16e0e33f9877ad3ac5d3000000,0xe03f9678b4c8a941ecae8a87163c48e0721c330a7bfa6b16e0e33f9877ad3ac5,1684447895,17289319,1,14.417228362896498,0,27306.059938426388,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0xe03f9678b4c8a941ecae8a87163c48e0721c330a7bfa6b16e0e33f9877ad3ac5
0x94bc685e5bef58b77229fde081a094db1cc8d77f97bb256711f4466849c142a459000000,0x94bc685e5bef58b77229fde081a094db1cc8d77f97bb256711f4466849c142a4,1684448627,17289380,1,13.456059389090337,0,25460.2894619682,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0x94bc685e5bef58b77229fde081a094db1cc8d77f97bb256711f4466849c142a4
0xb7b0711af376aad76e262fa6d055417ecdf5ead6d1f6caea2f0c5c77a86a2af566000000,0xb7b0711af376aad76e262fa6d055417ecdf5ead6d1f6caea2f0c5c77a86a2af5,1684463399,17290597,0,28157.547054147395,1,15.048128115659301,{'id': '0x000000000000be0ab658f92dddac29d6df19a3be'},https://eigenphi.io/mev/eigentx/0xb7b0711af376aad76e262fa6d055417ecdf5ead6d1f6caea2f0c5c77a86a2af5
0x9108102852fb447788d575b72c93e125f23b0bfc0b3fb5e5f742e364f9c5a3fcb0000000,0x9108102852fb447788d575b72c93e125f23b0bfc0b3fb5e5f742e364f9c5a3fc,1684463843,17290633,0,180.1791202109847,1,0.09613222294141488,{'id': '0x99a58482bd75cbab83b27ec03ca68ff489b5788f'},https://eigenphi.io/mev/eigentx/0x9108102852fb447788d575b72c93e125f23b0bfc0b3fb5e5f742e364f9c5a3fc
0x1147b75f01091fe6af6d36627cbbc01dd146c74a2077fadea006b074000285436e000000,0x1147b75f01091fe6af6d36627cbbc01dd146c74a2077fadea006b07400028543,1684503335,17293865,1,15.376610424205683,0,29155.852565986363,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0x1147b75f01091fe6af6d36627cbbc01dd146c74a2077fadea006b07400028543
0xcc3f2133c307eab88a7afc57ef7dd9f7a2d585ac812a0930e06c3b666c5a5b523a020000,0xcc3f2133c307eab88a7afc57ef7dd9f7a2d585ac812a0930e06c3b666c5a5b52,1684505147,17294014,1,18.259656628796616,0,34582.37903196632,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0xcc3f2133c307eab88a7afc57ef7dd9f7a2d585ac812a0930e06c3b666c5a5b52
0xc7f1d3418c1231b68c9c312520c0367145edefb7c46f1f54e94b846d1a3a9dff6b000000,0xc7f1d3418c1231b68c9c312520c0367145edefb7c46f1f54e94b846d1a3a9dff,1684592255,17301177,0,2721.7267012601164,1,1.4235607636205359,{'id': '0x99a58482bd75cbab83b27ec03ca68ff489b5788f'},https://eigenphi.io/mev/eigentx/0xc7f1d3418c1231b68c9c312520c0367145edefb7c46f1f54e94b846d1a3a9dff
0x67dd3f3b7bb248db07db8a5b79e2d44be3196c6b32e865a9c43ff2acedbf1fd246000000,0x67dd3f3b7bb248db07db8a5b79e2d44be3196c6b32e865a9c43ff2acedbf1fd2,1684592555,17301202,0,1800.0,1,0.9411856161650217,{'id': '0x99a58482bd75cbab83b27ec03ca68ff489b5788f'},https://eigenphi.io/mev/eigentx/0x67dd3f3b7bb248db07db8a5b79e2d44be3196c6b32e865a9c43ff2acedbf1fd2
0x5a15a881f95c35eccce372a94b3888284a44599c750e6ace7f0ec903b2558b3269000000,0x5a15a881f95c35eccce372a94b3888284a44599c750e6ace7f0ec903b2558b32,1684597883,17301641,1,15.043162949948993,0,28519.079406103152,{'id': '0x2bfc4b24cf771acaa767f0669b468d20207552c5'},https://eigenphi.io/mev/eigentx/0x5a15a881f95c35eccce372a94b3888284a44599c750e6ace7f0ec903b2558b32
0xa869e431cfbcf9459fb34db72ff770f7875cfc45c818e766005904898048470811000000,0xa869e431cfbcf9459fb34db72ff770f7875cfc45c818e7660059048980484708,1684606667,17302364,1,16.043132769546684,0,30552.225902655246,{'id': '0x2bfc4b24cf771acaa767f0669b468d20207552c5'},https://eigenphi.io/mev/eigentx/0xa869e431cfbcf9459fb34db72ff770f7875cfc45c818e7660059048980484708
0x473c2c5028ee56be800411ec269052382e8eac1fbef3dfd3f8f57afc7a7b73b70c000000,0x473c2c5028ee56be800411ec269052382e8eac1fbef3dfd3f8f57afc7a7b73b7,1684607903,17302467,1,16.043093217870112,0,30510.128638154656,{'id': '0x2bfc4b24cf771acaa767f0669b468d20207552c5'},https://eigenphi.io/mev/eigentx/0x473c2c5028ee56be800411ec269052382e8eac1fbef3dfd3f8f57afc7a7b73b7
0x4f27e7e81b6e49bbe6050f4c1879cf972b4b88677183c3e93e941084d0cdec4818000000,0x4f27e7e81b6e49bbe6050f4c1879cf972b4b88677183c3e93e941084d0cdec48,1684609115,17302565,1,16.043054424411157,0,30402.37780615706,{'id': '0x2bfc4b24cf771acaa767f0669b468d20207552c5'},https://eigenphi.io/mev/eigentx/0x4f27e7e81b6e49bbe6050f4c1879cf972b4b88677183c3e93e941084d0cdec48
